epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,372.991,1.15266,0.89552,1.10906,0.83299,0.69819,0.80784,0.53415,1.16973,0.84325,1.17865,0.00101488,0.00101488,0.00101488
40,382.311,1.13831,0.89638,1.11318,0.80828,0.73537,0.82564,0.54341,1.19327,0.83032,1.20046,0.00100869,0.00100869,0.00100869
41,391.836,1.15628,0.88819,1.09837,0.75422,0.78582,0.8225,0.54249,1.18326,0.82216,1.18727,0.0010025,0.0010025,0.0010025
42,402.062,1.16861,0.88771,1.11348,0.74954,0.79189,0.83357,0.53698,1.19093,0.83359,1.19501,0.000996313,0.000996313,0.000996313
43,411.428,1.14124,0.92731,1.10602,0.74721,0.83343,0.86056,0.56215,1.17542,0.79391,1.17821,0.000990125,0.000990125,0.000990125
44,420.848,1.14059,0.88309,1.098,0.81512,0.73978,0.82217,0.54038,1.21113,0.82387,1.21877,0.000983938,0.000983938,0.000983938
45,430.38,1.13808,0.8814,1.10625,0.78073,0.81942,0.84172,0.55729,1.19885,0.78273,1.1972,0.00097775,0.00097775,0.00097775
46,439.636,1.13768,0.85462,1.09557,0.8068,0.73758,0.83738,0.54239,1.19285,0.82402,1.19101,0.000971562,0.000971562,0.000971562
47,449.228,1.13801,0.86088,1.09205,0.80369,0.8056,0.86109,0.5619,1.18346,0.78458,1.19403,0.000965375,0.000965375,0.000965375
48,458.945,1.10968,0.83179,1.07334,0.77092,0.81508,0.85208,0.5602,1.1952,0.77643,1.18836,0.000959187,0.000959187,0.000959187
49,468.44,1.12565,0.84549,1.08782,0.79824,0.8042,0.85078,0.55615,1.1754,0.78417,1.18092,0.000953,0.000953,0.000953
50,477.729,1.1277,0.83168,1.09732,0.79813,0.81647,0.85934,0.562,1.16986,0.7565,1.1804,0.000946812,0.000946812,0.000946812
51,487.275,1.12691,0.83234,1.09795,0.77683,0.75404,0.83817,0.55026,1.18747,0.77376,1.21224,0.000940625,0.000940625,0.000940625
52,497.016,1.116,0.82899,1.08443,0.78997,0.79094,0.83753,0.56375,1.15232,0.77881,1.16517,0.000934438,0.000934438,0.000934438
53,506.591,1.1085,0.82566,1.08033,0.81147,0.79502,0.8578,0.5691,1.16289,0.75855,1.17603,0.00092825,0.00092825,0.00092825
54,516.164,1.1267,0.82924,1.08795,0.82661,0.77,0.86578,0.5604,1.18946,0.77462,1.18684,0.000922063,0.000922063,0.000922063
55,526.208,1.10971,0.8689,1.09533,0.79246,0.77825,0.84097,0.56004,1.15635,0.80616,1.18677,0.000915875,0.000915875,0.000915875
56,535.628,1.11512,0.80992,1.08593,0.81686,0.80163,0.855,0.5668,1.15619,0.75971,1.1666,0.000909688,0.000909688,0.000909688
57,545.25,1.10002,0.79058,1.07935,0.8124,0.76879,0.84514,0.55806,1.17199,0.73156,1.18763,0.0009035,0.0009035,0.0009035
58,554.751,1.10837,0.78743,1.07619,0.77814,0.77742,0.80626,0.53064,1.18536,0.80971,1.17321,0.000897313,0.000897313,0.000897313
59,564.115,1.08823,0.78859,1.07011,0.82678,0.78183,0.8513,0.56486,1.15337,0.74616,1.16268,0.000891125,0.000891125,0.000891125
60,573.457,1.10055,0.7851,1.07389,0.79,0.80068,0.83801,0.55483,1.14909,0.76441,1.16796,0.000884938,0.000884938,0.000884938
61,583.022,1.11507,0.79702,1.0862,0.76365,0.82764,0.85026,0.56912,1.15353,0.75403,1.18112,0.00087875,0.00087875,0.00087875
62,592.481,1.09803,0.79121,1.07332,0.79436,0.8085,0.86753,0.56943,1.16194,0.74495,1.18041,0.000872563,0.000872563,0.000872563
63,601.836,1.08736,0.77936,1.07433,0.77954,0.83341,0.84475,0.5511,1.18433,0.72716,1.18985,0.000866375,0.000866375,0.000866375
64,611.119,1.09232,0.79253,1.07007,0.80506,0.83305,0.86402,0.5772,1.18124,0.73992,1.18555,0.000860188,0.000860188,0.000860188
65,620.323,1.09137,0.77175,1.08188,0.77081,0.83501,0.8558,0.57102,1.15768,0.7572,1.16295,0.000854,0.000854,0.000854
66,629.752,1.0374,0.83897,1.04339,0.81365,0.77561,0.84164,0.5562,1.17042,0.78401,1.18331,0.000847813,0.000847813,0.000847813
67,639.192,1.06702,0.77782,1.06881,0.82825,0.77029,0.82941,0.5647,1.15603,0.7458,1.16873,0.000841625,0.000841625,0.000841625
68,648.859,1.08756,0.78783,1.06209,0.78429,0.84732,0.86638,0.58214,1.15625,0.72297,1.15847,0.000835438,0.000835438,0.000835438
69,658.216,1.0727,0.76192,1.05621,0.7712,0.82102,0.8421,0.56462,1.16008,0.73462,1.17256,0.00082925,0.00082925,0.00082925
70,667.95,1.09485,0.76364,1.07464,0.82646,0.76896,0.83744,0.55219,1.17534,0.77242,1.19364,0.000823063,0.000823063,0.000823063
71,677.533,1.08101,0.75307,1.05992,0.81934,0.82123,0.86824,0.58909,1.13442,0.72695,1.16464,0.000816875,0.000816875,0.000816875
72,686.869,1.06031,0.75898,1.05622,0.82081,0.82948,0.87746,0.5866,1.15425,0.74463,1.17311,0.000810688,0.000810688,0.000810688
73,696.136,1.07764,0.75823,1.05939,0.86057,0.76664,0.86098,0.57098,1.17152,0.71783,1.18588,0.0008045,0.0008045,0.0008045
74,705.563,1.05652,0.73183,1.05748,0.82493,0.80053,0.8592,0.58219,1.16707,0.73268,1.1886,0.000798313,0.000798313,0.000798313
75,715.134,1.05853,0.74154,1.05544,0.83188,0.78117,0.85085,0.57718,1.13526,0.72115,1.15949,0.000792125,0.000792125,0.000792125
76,724.326,1.0686,0.74928,1.05919,0.76923,0.85438,0.85752,0.58102,1.1496,0.71692,1.16505,0.000785938,0.000785938,0.000785938
77,734.021,1.05535,0.73194,1.05982,0.84125,0.79901,0.86719,0.5852,1.15073,0.71553,1.17268,0.00077975,0.00077975,0.00077975
78,743.513,1.06622,0.74771,1.05873,0.82876,0.79081,0.83427,0.55967,1.14876,0.71881,1.17413,0.000773563,0.000773563,0.000773563
79,752.764,1.06568,0.75749,1.05279,0.8437,0.77549,0.84964,0.57391,1.15422,0.72529,1.17554,0.000767375,0.000767375,0.000767375
80,762.353,1.04835,0.72068,1.05018,0.81741,0.80289,0.85759,0.57882,1.13658,0.71967,1.15278,0.000761188,0.000761188,0.000761188
81,771.758,1.03656,0.72899,1.05142,0.87374,0.78557,0.88496,0.58572,1.13912,0.69083,1.17172,0.000755,0.000755,0.000755
