epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,242.173,1.19944,0.96607,1.13557,0.76593,0.73215,0.81231,0.51633,1.22555,0.84354,1.2191,0.00118317,0.00118317,0.00118317
29,250.457,1.20457,0.96909,1.12952,0.77563,0.70171,0.78534,0.50122,1.23192,0.88402,1.22693,0.0011807,0.0011807,0.0011807
30,259.068,1.20486,0.97547,1.13473,0.7496,0.73682,0.79969,0.51775,1.22697,0.85453,1.21279,0.00117822,0.00117822,0.00117822
31,267.397,1.18672,0.94629,1.13056,0.70882,0.77958,0.80001,0.50594,1.23327,0.88476,1.23183,0.00117575,0.00117575,0.00117575
32,276.161,1.20577,0.96973,1.13829,0.77967,0.77027,0.81372,0.51661,1.2128,0.88116,1.23243,0.00117327,0.00117327,0.00117327
33,284.923,1.17681,0.94997,1.13199,0.77711,0.76078,0.8294,0.53895,1.17961,0.80986,1.21911,0.0011708,0.0011708,0.0011708
34,293.62,1.16054,0.94231,1.10803,0.77267,0.77703,0.82519,0.54777,1.18791,0.8504,1.19273,0.00116833,0.00116833,0.00116833
35,302.254,1.15427,0.90736,1.10798,0.77711,0.74108,0.80072,0.50784,1.21841,0.87418,1.24079,0.00116585,0.00116585,0.00116585
36,310.581,1.17735,0.91713,1.12476,0.76293,0.71175,0.79504,0.50184,1.22043,0.85403,1.21825,0.00116337,0.00116337,0.00116337
37,319.147,1.16145,0.90575,1.1142,0.80566,0.74514,0.82944,0.54419,1.19392,0.82858,1.22115,0.0011609,0.0011609,0.0011609
38,327.98,1.14614,0.91657,1.11379,0.76764,0.71266,0.80138,0.51856,1.21068,0.87185,1.2031,0.00115843,0.00115843,0.00115843
39,336.706,1.16491,0.91315,1.11618,0.73709,0.75295,0.80799,0.5189,1.21556,0.89324,1.22088,0.00115595,0.00115595,0.00115595
40,345.194,1.1501,0.90637,1.1131,0.7499,0.77296,0.81049,0.53244,1.18833,0.89847,1.20279,0.00115348,0.00115348,0.00115348
41,353.792,1.16447,0.89513,1.10135,0.80479,0.7771,0.84528,0.56015,1.17933,0.77999,1.18722,0.001151,0.001151,0.001151
42,363.01,1.16947,0.89143,1.11784,0.77457,0.74422,0.80912,0.52882,1.20718,0.86907,1.199,0.00114853,0.00114853,0.00114853
43,371.827,1.15531,0.94455,1.10948,0.79281,0.74989,0.8185,0.52948,1.20075,0.83445,1.20313,0.00114605,0.00114605,0.00114605
44,380.506,1.14597,0.89668,1.10182,0.80492,0.74189,0.81788,0.53052,1.19534,0.81103,1.19561,0.00114357,0.00114357,0.00114357
45,389.308,1.1348,0.89389,1.10901,0.72949,0.81184,0.82188,0.54268,1.17683,0.85601,1.19267,0.0011411,0.0011411,0.0011411
46,397.777,1.15384,0.87127,1.10829,0.77244,0.71196,0.81279,0.52778,1.20131,0.95689,1.21331,0.00113863,0.00113863,0.00113863
47,406.45,1.15137,0.87831,1.10221,0.78817,0.77521,0.83911,0.54911,1.17935,0.81723,1.19698,0.00113615,0.00113615,0.00113615
48,415.109,1.12844,0.83696,1.08864,0.75125,0.78959,0.82694,0.51793,1.24047,0.87189,1.21784,0.00113368,0.00113368,0.00113368
49,423.763,1.13953,0.86102,1.10106,0.80651,0.79117,0.84658,0.54517,1.22241,0.80852,1.22426,0.0011312,0.0011312,0.0011312
50,432.202,1.15349,0.85431,1.11274,0.76014,0.78732,0.82548,0.53595,1.22728,0.84121,1.19382,0.00112873,0.00112873,0.00112873
51,440.867,1.13972,0.8549,1.10393,0.77148,0.80441,0.84653,0.56052,1.18576,0.77908,1.18557,0.00112625,0.00112625,0.00112625
52,449.411,1.13034,0.85071,1.0917,0.80017,0.79243,0.84547,0.56253,1.16768,0.77911,1.18047,0.00112378,0.00112378,0.00112378
53,458.033,1.12696,0.84296,1.09219,0.80951,0.79143,0.85329,0.56751,1.16816,0.75856,1.17487,0.0011213,0.0011213,0.0011213
54,466.614,1.15207,0.84588,1.10051,0.76342,0.77878,0.82486,0.53292,1.21262,0.88099,1.21271,0.00111882,0.00111882,0.00111882
55,475.545,1.16923,0.87125,1.14763,0.7731,0.83279,0.85386,0.56484,1.1895,0.75549,1.2115,0.00111635,0.00111635,0.00111635
56,483.997,1.11836,0.8214,1.09321,0.84082,0.7077,0.81831,0.5391,1.1787,0.84648,1.18497,0.00111388,0.00111388,0.00111388
57,492.382,1.1111,0.80681,1.0877,0.77481,0.81796,0.84435,0.56564,1.16852,0.74351,1.19561,0.0011114,0.0011114,0.0011114
58,501.172,1.12531,0.80557,1.08895,0.79487,0.78302,0.82139,0.53687,1.22183,0.79217,1.19966,0.00110892,0.00110892,0.00110892
59,509.611,1.0987,0.80459,1.0829,0.8572,0.74827,0.83673,0.56122,1.17145,0.75866,1.1844,0.00110645,0.00110645,0.00110645
60,518.096,1.1197,0.80008,1.08795,0.78111,0.77455,0.8305,0.55369,1.14339,0.77567,1.1614,0.00110397,0.00110397,0.00110397
61,526.639,1.13068,0.80208,1.09542,0.84235,0.77723,0.84285,0.56953,1.15166,0.74117,1.17712,0.0011015,0.0011015,0.0011015
62,535.128,1.11381,0.80752,1.08159,0.82309,0.78202,0.84705,0.56864,1.15806,0.74995,1.1871,0.00109903,0.00109903,0.00109903
63,543.8,1.10195,0.79399,1.08533,0.80629,0.79013,0.84356,0.56432,1.15942,0.75825,1.18164,0.00109655,0.00109655,0.00109655
64,552.058,1.11593,0.80494,1.08247,0.76464,0.82748,0.84913,0.57701,1.14706,0.73869,1.16892,0.00109408,0.00109408,0.00109408
65,560.345,1.10793,0.78795,1.09345,0.801,0.80097,0.83704,0.5517,1.16674,0.76767,1.17774,0.0010916,0.0010916,0.0010916
66,568.638,1.05604,0.88843,1.05357,0.70509,0.6995,0.74144,0.48557,1.1918,1.18842,1.22237,0.00108913,0.00108913,0.00108913
67,577.179,1.09314,0.80711,1.08171,0.73556,0.75433,0.82219,0.54217,1.19834,0.81008,1.18513,0.00108665,0.00108665,0.00108665
68,586.149,1.11986,0.8173,1.07555,0.84639,0.78057,0.86151,0.58113,1.15006,0.7238,1.16509,0.00108417,0.00108417,0.00108417
69,594.612,1.09145,0.7791,1.06776,0.76894,0.77408,0.82488,0.5487,1.1785,0.75708,1.1844,0.0010817,0.0010817,0.0010817
70,603.155,1.12203,0.78008,1.08387,0.84192,0.74636,0.84069,0.55933,1.1605,0.76982,1.18158,0.00107923,0.00107923,0.00107923
71,611.76,1.09081,0.77107,1.06606,0.76506,0.80308,0.83243,0.56141,1.13778,0.76783,1.16942,0.00107675,0.00107675,0.00107675
72,620.154,1.07802,0.77995,1.06844,0.79151,0.78738,0.83739,0.56497,1.16145,0.74574,1.17859,0.00107427,0.00107427,0.00107427
73,628.845,1.10044,0.78489,1.0771,0.79756,0.81328,0.8561,0.56691,1.16595,0.73015,1.19642,0.0010718,0.0010718,0.0010718
74,637.333,1.08214,0.76488,1.07604,0.8217,0.77051,0.85483,0.57185,1.14546,0.73644,1.17663,0.00106933,0.00106933,0.00106933
75,645.77,1.08483,0.76772,1.06677,0.82073,0.79536,0.83254,0.56409,1.16131,0.75073,1.1713,0.00106685,0.00106685,0.00106685
76,654.014,1.08955,0.77421,1.07098,0.84221,0.79038,0.85143,0.57474,1.14895,0.72965,1.16857,0.00106437,0.00106437,0.00106437
77,662.675,1.07775,0.75871,1.07263,0.8192,0.79871,0.85997,0.57411,1.16235,0.77461,1.17741,0.0010619,0.0010619,0.0010619
78,671.424,1.07966,0.76942,1.06593,0.81302,0.78031,0.84567,0.56614,1.15695,0.72974,1.17073,0.00105942,0.00105942,0.00105942
79,679.596,1.08047,0.78019,1.0657,0.83753,0.80632,0.86241,0.58077,1.14052,0.72398,1.16786,0.00105695,0.00105695,0.00105695
80,687.898,1.06265,0.73743,1.06098,0.83023,0.77716,0.85316,0.5751,1.14606,0.72507,1.1623,0.00105448,0.00105448,0.00105448
81,696.399,1.07147,0.7686,1.0693,0.80907,0.80209,0.85638,0.58043,1.15205,0.74771,1.17603,0.001052,0.001052,0.001052
82,704.742,1.05285,0.72944,1.05737,0.87727,0.74542,0.85083,0.5742,1.15378,0.71856,1.18118,0.00104952,0.00104952,0.00104952
83,713.121,1.08919,0.76324,1.06975,0.79368,0.81784,0.84569,0.56348,1.15611,0.73624,1.18528,0.00104705,0.00104705,0.00104705
84,721.705,1.05472,0.75494,1.06403,0.80123,0.78842,0.84469,0.57237,1.15698,0.73288,1.17595,0.00104458,0.00104458,0.00104458
85,730.01,1.06824,0.77444,1.06467,0.74552,0.81709,0.82718,0.55517,1.15141,0.74749,1.17926,0.0010421,0.0010421,0.0010421
86,738.29,1.06752,0.74557,1.05722,0.77555,0.82326,0.84907,0.57426,1.13394,0.74658,1.1595,0.00103962,0.00103962,0.00103962
87,746.72,1.05251,0.754,1.05487,0.85574,0.75644,0.85237,0.58104,1.15673,0.75803,1.17437,0.00103715,0.00103715,0.00103715
88,755.31,1.04353,0.73744,1.04632,0.79703,0.8089,0.85245,0.57305,1.1598,0.71806,1.16121,0.00103468,0.00103468,0.00103468
89,763.776,1.05818,0.73558,1.05664,0.83263,0.80734,0.85181,0.57459,1.15176,0.71408,1.17706,0.0010322,0.0010322,0.0010322
90,771.786,1.07035,0.74914,1.06373,0.82,0.75267,0.81558,0.55409,1.15229,0.75656,1.17713,0.00102972,0.00102972,0.00102972
91,780.096,1.07777,0.75332,1.06491,0.79995,0.83136,0.85503,0.58198,1.15638,0.7142,1.19006,0.00102725,0.00102725,0.00102725
92,788.335,1.05731,0.72781,1.06095,0.83663,0.79705,0.85529,0.57337,1.15507,0.72736,1.16569,0.00102478,0.00102478,0.00102478
93,797.053,1.06224,0.73726,1.0616,0.82536,0.7998,0.85543,0.57355,1.15342,0.70934,1.17636,0.0010223,0.0010223,0.0010223
94,805.25,1.02676,0.69707,1.03811,0.8281,0.74807,0.82436,0.55517,1.15821,0.80728,1.17885,0.00101983,0.00101983,0.00101983
95,813.684,1.05456,0.71322,1.05585,0.83321,0.78081,0.85275,0.57897,1.13683,0.75308,1.16036,0.00101735,0.00101735,0.00101735
96,822.031,1.03389,0.70223,1.0589,0.8075,0.82534,0.86277,0.58794,1.11683,0.79664,1.15161,0.00101488,0.00101488,0.00101488
97,830.375,1.05547,0.74647,1.05665,0.80829,0.82595,0.86804,0.59512,1.12098,0.68641,1.15532,0.0010124,0.0010124,0.0010124
98,839.089,1.04974,0.7435,1.05076,0.84448,0.78667,0.86635,0.58548,1.13655,0.72969,1.16589,0.00100993,0.00100993,0.00100993
99,847.415,1.04948,0.7412,1.05221,0.81981,0.77527,0.83998,0.56846,1.15411,0.72503,1.17712,0.00100745,0.00100745,0.00100745
100,855.81,1.0499,0.72776,1.04646,0.82287,0.83074,0.86507,0.59097,1.13589,0.69803,1.16637,0.00100497,0.00100497,0.00100497
101,864.286,1.03547,0.73846,1.046,0.85622,0.81381,0.88196,0.59799,1.13314,0.68727,1.15933,0.0010025,0.0010025,0.0010025
102,872.63,1.04472,0.72554,1.04807,0.87664,0.78129,0.86753,0.58447,1.16489,0.72485,1.18681,0.00100003,0.00100003,0.00100003
103,880.759,1.02229,0.70748,1.04028,0.83982,0.80013,0.84604,0.56883,1.14762,0.7394,1.17971,0.00099755,0.00099755,0.00099755
104,889.328,1.01624,0.75819,1.02812,0.82511,0.82497,0.8584,0.57806,1.14938,0.6985,1.18024,0.000995075,0.000995075,0.000995075
105,897.675,1.04253,0.71471,1.05676,0.82119,0.77884,0.8487,0.57885,1.12705,0.7129,1.157,0.0009926,0.0009926,0.0009926
106,905.839,1.02062,0.69403,1.03837,0.81759,0.81053,0.85718,0.58125,1.13116,0.71647,1.16911,0.000990125,0.000990125,0.000990125
107,914.275,1.03071,0.70798,1.03766,0.75336,0.83044,0.84467,0.57298,1.15506,0.70621,1.18926,0.00098765,0.00098765,0.00098765
108,922.61,1.04187,0.75669,1.05376,0.81255,0.82205,0.85944,0.57158,1.15749,0.70039,1.18562,0.000985175,0.000985175,0.000985175
109,931.51,1.03963,0.70658,1.04784,0.82759,0.8051,0.85637,0.57895,1.1242,0.71773,1.16243,0.0009827,0.0009827,0.0009827
110,939.758,1.03149,0.71488,1.03778,0.80698,0.81052,0.85343,0.58365,1.11946,0.67843,1.16194,0.000980225,0.000980225,0.000980225
111,947.961,1.01249,0.6898,1.03715,0.86168,0.78903,0.85925,0.5897,1.12603,0.6939,1.15996,0.00097775,0.00097775,0.00097775
112,956.215,1.04644,0.74824,1.05985,0.83566,0.79882,0.84871,0.57584,1.14517,0.6924,1.16934,0.000975275,0.000975275,0.000975275
113,964.386,1.02731,0.69992,1.0424,0.81002,0.83815,0.86573,0.59306,1.12356,0.70304,1.15842,0.0009728,0.0009728,0.0009728
114,972.881,1.0112,0.68353,1.03073,0.86298,0.80204,0.86918,0.59187,1.13533,0.70525,1.16969,0.000970325,0.000970325,0.000970325
115,981.479,1.0219,0.68419,1.02739,0.85224,0.79467,0.85833,0.59121,1.11587,0.68909,1.15328,0.00096785,0.00096785,0.00096785
116,989.689,1.02219,0.67485,1.03717,0.8555,0.80543,0.87924,0.58948,1.1223,0.68121,1.14788,0.000965375,0.000965375,0.000965375
117,998.129,1.0076,0.68446,1.0316,0.83621,0.81499,0.86253,0.59788,1.12843,0.68615,1.16276,0.0009629,0.0009629,0.0009629
118,1006.36,1.00477,0.67134,1.04027,0.83345,0.83842,0.87578,0.59409,1.12571,0.67811,1.15098,0.000960425,0.000960425,0.000960425
119,1014.91,1.0054,0.67695,1.02235,0.82252,0.80586,0.84557,0.5732,1.15222,0.73591,1.17613,0.00095795,0.00095795,0.00095795
120,1023.27,1.00196,0.73014,1.02497,0.82338,0.81714,0.86986,0.59866,1.12306,0.70701,1.14736,0.000955475,0.000955475,0.000955475
121,1031.75,1.00975,0.67876,1.02266,0.83114,0.81279,0.86869,0.59111,1.14511,0.70014,1.17265,0.000953,0.000953,0.000953
122,1040.2,1.019,0.70482,1.03203,0.8387,0.83218,0.87802,0.60183,1.1239,0.6691,1.15759,0.000950525,0.000950525,0.000950525
123,1048.47,1.02054,0.69337,1.03788,0.80094,0.8506,0.86053,0.59106,1.14463,0.70665,1.17987,0.00094805,0.00094805,0.00094805
124,1056.87,0.99965,0.67131,1.02386,0.86269,0.79862,0.86741,0.59913,1.11746,0.68089,1.15805,0.000945575,0.000945575,0.000945575
125,1065.27,0.9965,0.68102,1.02596,0.7992,0.83762,0.87135,0.59535,1.12529,0.69795,1.16067,0.0009431,0.0009431,0.0009431
126,1073.6,1.00328,0.67457,1.02813,0.7998,0.80037,0.84963,0.57719,1.13844,0.72724,1.16271,0.000940625,0.000940625,0.000940625
127,1082.04,1.00476,0.66351,1.03348,0.81439,0.81602,0.84067,0.57802,1.12534,0.69452,1.16452,0.00093815,0.00093815,0.00093815
128,1090.68,0.98973,0.65074,1.0237,0.86336,0.80303,0.86637,0.59628,1.13676,0.69394,1.16262,0.000935675,0.000935675,0.000935675
129,1099.25,1.00686,0.66308,1.0409,0.82961,0.80651,0.86005,0.59471,1.10688,0.70812,1.14153,0.0009332,0.0009332,0.0009332
130,1107.6,0.98464,0.66783,1.01871,0.82269,0.83253,0.87169,0.59174,1.10265,0.6923,1.14649,0.000930725,0.000930725,0.000930725
131,1115.88,0.99256,0.66196,1.02635,0.80261,0.81736,0.83368,0.57521,1.13197,0.69868,1.17821,0.00092825,0.00092825,0.00092825
132,1124.15,1.00916,0.65782,1.02559,0.84087,0.83935,0.88189,0.61523,1.11669,0.67885,1.15365,0.000925775,0.000925775,0.000925775
133,1132.54,1.00146,0.6604,1.02607,0.81046,0.85057,0.87943,0.60609,1.12224,0.68766,1.15429,0.0009233,0.0009233,0.0009233
134,1141.13,0.99741,0.65564,1.02385,0.84994,0.80629,0.87244,0.60029,1.11238,0.68225,1.15185,0.000920825,0.000920825,0.000920825
135,1149.64,0.97417,0.6511,1.01478,0.81084,0.84588,0.86913,0.60412,1.11576,0.67126,1.14893,0.00091835,0.00091835,0.00091835
136,1157.92,0.99176,0.65355,1.01894,0.84114,0.81128,0.86046,0.59206,1.1204,0.70742,1.14545,0.000915875,0.000915875,0.000915875
137,1166.18,0.98733,0.65622,1.01495,0.82274,0.83911,0.88033,0.59914,1.1362,0.69232,1.16924,0.0009134,0.0009134,0.0009134
138,1174.47,0.97519,0.65391,1.01225,0.85802,0.80832,0.86984,0.60014,1.11718,0.66631,1.16217,0.000910925,0.000910925,0.000910925
139,1183.11,0.99782,0.69133,1.02303,0.86477,0.83242,0.8914,0.61489,1.1037,0.65454,1.15387,0.00090845,0.00090845,0.00090845
140,1191.71,0.97804,0.64322,1.01418,0.81522,0.79128,0.83967,0.57895,1.12425,0.71428,1.15698,0.000905975,0.000905975,0.000905975
141,1200.27,0.96747,0.63904,1.01284,0.87762,0.77038,0.85584,0.5955,1.09295,0.69016,1.14558,0.0009035,0.0009035,0.0009035
142,1208.55,0.97175,0.64566,1.01422,0.83017,0.79466,0.84978,0.58262,1.10872,0.69929,1.14943,0.000901025,0.000901025,0.000901025
143,1216.79,0.9856,0.64562,1.01173,0.86848,0.79659,0.87115,0.60801,1.09799,0.65752,1.14425,0.00089855,0.00089855,0.00089855
144,1225.37,0.98029,0.64533,1.02712,0.84433,0.82195,0.86788,0.60356,1.11771,0.64862,1.14472,0.000896075,0.000896075,0.000896075
145,1233.52,0.94143,0.89447,0.98185,0.86368,0.82034,0.88718,0.61892,1.09863,0.6611,1.1508,0.0008936,0.0008936,0.0008936
146,1241.79,0.97047,0.68031,1.02262,0.84637,0.81346,0.86095,0.59825,1.10106,0.68606,1.14199,0.000891125,0.000891125,0.000891125
147,1250.18,0.95686,0.63462,1.00555,0.8555,0.82006,0.87866,0.60303,1.1024,0.66696,1.14892,0.00088865,0.00088865,0.00088865
148,1258.57,0.94885,0.63225,0.99924,0.84057,0.82429,0.88784,0.61654,1.0932,0.65106,1.14365,0.000886175,0.000886175,0.000886175
149,1266.86,0.9636,0.6293,1.00206,0.84979,0.81022,0.87603,0.60766,1.09381,0.67407,1.14562,0.0008837,0.0008837,0.0008837
150,1275.17,0.95486,0.63991,0.99611,0.85183,0.82058,0.87991,0.61879,1.09151,0.65827,1.13239,0.000881225,0.000881225,0.000881225
151,1283.82,0.95553,0.62481,1.00029,0.83418,0.8541,0.87236,0.60759,1.09655,0.6471,1.13963,0.00087875,0.00087875,0.00087875
152,1292.19,0.96646,0.66077,1.01204,0.85711,0.81408,0.878,0.60662,1.09367,0.66731,1.13954,0.000876275,0.000876275,0.000876275
153,1300.46,0.95188,0.61939,1.00388,0.8363,0.8085,0.86556,0.60887,1.0939,0.65664,1.15182,0.0008738,0.0008738,0.0008738
154,1309.06,0.94257,0.6115,1.00548,0.84546,0.82488,0.87212,0.60479,1.09629,0.65593,1.14441,0.000871325,0.000871325,0.000871325
155,1318.14,0.95145,0.61527,1.00041,0.84418,0.83032,0.87316,0.61311,1.09751,0.64225,1.14848,0.00086885,0.00086885,0.00086885
156,1326.89,0.96726,0.63089,1.01292,0.87009,0.84696,0.89855,0.62818,1.08239,0.63508,1.13454,0.000866375,0.000866375,0.000866375
157,1335.39,0.95321,0.62549,1.00482,0.84483,0.82245,0.87312,0.60541,1.09996,0.66069,1.15595,0.0008639,0.0008639,0.0008639
158,1343.74,0.94804,0.62147,0.99721,0.85867,0.8154,0.89156,0.61319,1.10623,0.67735,1.15051,0.000861425,0.000861425,0.000861425
159,1351.91,0.95111,0.59941,1.01384,0.84556,0.87415,0.89789,0.63198,1.07193,0.62963,1.13216,0.00085895,0.00085895,0.00085895
160,1360.54,0.94163,0.61083,0.99843,0.84305,0.83253,0.88255,0.61991,1.08671,0.67021,1.13919,0.000856475,0.000856475,0.000856475
161,1368.93,0.93296,0.60238,0.99826,0.83873,0.84025,0.88429,0.6213,1.08712,0.64628,1.13802,0.000854,0.000854,0.000854
162,1377.39,0.94369,0.63138,1.00119,0.84925,0.84124,0.89413,0.61887,1.09781,0.65522,1.15596,0.000851525,0.000851525,0.000851525
163,1385.74,0.95016,0.62738,1.00341,0.886,0.81905,0.87809,0.60948,1.08815,0.64072,1.15139,0.00084905,0.00084905,0.00084905
164,1393.94,0.93931,0.63315,1.00461,0.86035,0.84619,0.88223,0.61598,1.09309,0.64871,1.1507,0.000846575,0.000846575,0.000846575
165,1402.59,0.97255,0.63727,1.02511,0.87703,0.82432,0.87477,0.61088,1.09398,0.67118,1.15424,0.0008441,0.0008441,0.0008441
166,1411.05,0.95464,0.6192,1.00338,0.8353,0.83074,0.86495,0.61098,1.08616,0.65922,1.15011,0.000841625,0.000841625,0.000841625
167,1419.32,0.93436,0.60924,0.99658,0.86384,0.84213,0.88155,0.6241,1.09294,0.67057,1.13883,0.00083915,0.00083915,0.00083915
168,1427.87,0.92163,0.60205,0.99141,0.88081,0.83324,0.88675,0.62329,1.08485,0.66133,1.13524,0.000836675,0.000836675,0.000836675
169,1436.13,0.93455,0.61943,0.9958,0.85604,0.83844,0.88538,0.62032,1.08374,0.65819,1.14303,0.0008342,0.0008342,0.0008342
170,1444.4,0.9321,0.61657,0.98923,0.88173,0.82194,0.88172,0.62028,1.08545,0.6508,1.14543,0.000831725,0.000831725,0.000831725
171,1453.05,0.92887,0.59737,1.0007,0.82416,0.8556,0.87727,0.6083,1.11588,0.64847,1.15783,0.00082925,0.00082925,0.00082925
172,1461.42,0.92601,0.59539,0.99624,0.86133,0.83668,0.88804,0.61681,1.07672,0.63129,1.14315,0.000826775,0.000826775,0.000826775
173,1469.81,0.92684,0.60293,0.9935,0.88901,0.80526,0.88931,0.6162,1.09273,0.63692,1.14192,0.0008243,0.0008243,0.0008243
174,1478.21,0.92814,0.60701,0.99725,0.8643,0.84176,0.88556,0.63269,1.07154,0.63268,1.13056,0.000821825,0.000821825,0.000821825
175,1486.58,0.92162,0.59545,0.99112,0.83407,0.85457,0.88382,0.62407,1.08105,0.63008,1.13988,0.00081935,0.00081935,0.00081935
176,1495.13,0.91767,0.59423,0.98883,0.86197,0.83613,0.88608,0.62981,1.06888,0.63397,1.1295,0.000816875,0.000816875,0.000816875
177,1503.4,0.91261,0.59809,0.9898,0.86203,0.82738,0.87783,0.62024,1.08491,0.65107,1.14662,0.0008144,0.0008144,0.0008144
178,1511.77,0.90715,0.59002,0.98615,0.86213,0.84868,0.88421,0.63188,1.07875,0.6331,1.14143,0.000811925,0.000811925,0.000811925
179,1519.96,0.89991,0.593,0.98533,0.85172,0.83685,0.88426,0.62611,1.08465,0.6309,1.1401,0.00080945,0.00080945,0.00080945
180,1528.41,0.90665,0.60498,0.98988,0.8441,0.82582,0.87922,0.62805,1.07341,0.6461,1.13463,0.000806975,0.000806975,0.000806975
181,1537.12,0.91857,0.60045,0.98689,0.85172,0.82602,0.88505,0.61267,1.09375,0.64415,1.14653,0.0008045,0.0008045,0.0008045
182,1545.36,0.9155,0.58621,0.99117,0.89835,0.79661,0.88997,0.63264,1.07315,0.62863,1.13503,0.000802025,0.000802025,0.000802025
183,1553.65,0.93442,0.59573,1.00474,0.8186,0.87005,0.89731,0.63357,1.0676,0.62947,1.12606,0.00079955,0.00079955,0.00079955
184,1561.96,0.91931,0.59472,0.98282,0.85347,0.85151,0.88608,0.62853,1.05661,0.63546,1.12258,0.000797075,0.000797075,0.000797075
185,1570.17,0.9171,0.58813,0.99103,0.84679,0.86018,0.88962,0.6271,1.07057,0.62718,1.12337,0.0007946,0.0007946,0.0007946
