epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,130.909,1.12867,0.83155,1.11,0.80188,0.7398,0.83521,0.55474,1.18402,0.7663,1.18479,0.0010355,0.0010355,0.0010355
28,135.633,1.14544,0.84944,1.11312,0.7414,0.83449,0.84263,0.55938,1.1711,0.7577,1.19106,0.00102725,0.00102725,0.00102725
29,140.366,1.12008,0.8124,1.08799,0.7345,0.79702,0.81222,0.53559,1.17991,0.79696,1.18635,0.001019,0.001019,0.001019
30,144.935,1.07533,0.90876,1.06523,0.78475,0.77212,0.84351,0.5518,1.20061,0.75408,1.21263,0.00101075,0.00101075,0.00101075
31,149.62,1.11493,0.80009,1.09104,0.77132,0.76717,0.80163,0.52142,1.20584,0.78221,1.20209,0.0010025,0.0010025,0.0010025
32,154.171,1.10239,0.78369,1.08035,0.7986,0.77231,0.83557,0.55545,1.15288,0.80501,1.16923,0.00099425,0.00099425,0.00099425
33,158.724,1.10274,0.78636,1.09159,0.77865,0.78923,0.83904,0.5593,1.15593,0.74644,1.18554,0.000986,0.000986,0.000986
34,163.303,1.12381,0.77069,1.08479,0.7623,0.83913,0.85845,0.57146,1.15739,0.7076,1.17615,0.00097775,0.00097775,0.00097775
35,167.975,1.123,0.78863,1.07659,0.76844,0.80658,0.83335,0.54972,1.17546,0.77632,1.19851,0.0009695,0.0009695,0.0009695
36,172.508,1.09675,0.75319,1.08117,0.77342,0.81226,0.84674,0.55521,1.19106,0.74372,1.18539,0.00096125,0.00096125,0.00096125
37,177.072,1.08624,0.75559,1.07125,0.78399,0.79949,0.8426,0.56965,1.14492,0.78177,1.17218,0.000953,0.000953,0.000953
38,181.704,1.08372,0.7547,1.0709,0.75277,0.83595,0.82912,0.55367,1.15284,0.77282,1.1602,0.00094475,0.00094475,0.00094475
39,186.251,1.06988,0.73176,1.05689,0.76919,0.82007,0.83282,0.55079,1.16715,0.74234,1.17218,0.0009365,0.0009365,0.0009365
40,190.806,1.08758,0.73016,1.07295,0.72018,0.81806,0.81538,0.54184,1.16124,0.76371,1.17168,0.00092825,0.00092825,0.00092825
41,195.48,1.07698,0.73385,1.06936,0.78676,0.73147,0.78189,0.5082,1.17135,0.8652,1.19598,0.00092,0.00092,0.00092
42,200.035,1.0988,0.75643,1.09251,0.8097,0.78056,0.84967,0.57624,1.1569,0.73266,1.17686,0.00091175,0.00091175,0.00091175
43,204.644,1.06876,0.73644,1.05754,0.73409,0.78712,0.80489,0.54523,1.17084,0.81712,1.16625,0.0009035,0.0009035,0.0009035
44,209.228,1.06014,0.72732,1.06117,0.84032,0.80583,0.86972,0.59904,1.14039,0.68185,1.1609,0.00089525,0.00089525,0.00089525
45,213.846,1.06124,0.72792,1.04992,0.83924,0.76825,0.84641,0.5732,1.16512,0.75923,1.18349,0.000887,0.000887,0.000887
46,218.59,1.04491,0.70368,1.05119,0.78492,0.83375,0.85682,0.5866,1.13587,0.69347,1.15694,0.00087875,0.00087875,0.00087875
47,223.116,1.04989,0.72946,1.05137,0.82643,0.80204,0.86414,0.58953,1.16055,0.72537,1.17611,0.0008705,0.0008705,0.0008705
48,227.645,1.06366,0.7229,1.05303,0.83397,0.79341,0.85788,0.58656,1.15177,0.72017,1.17047,0.00086225,0.00086225,0.00086225
49,232.192,1.04968,0.70624,1.04665,0.80007,0.78187,0.84286,0.56816,1.17425,0.74794,1.19962,0.000854,0.000854,0.000854
50,236.787,1.02665,0.68923,1.04755,0.82409,0.79674,0.85888,0.59242,1.13656,0.68063,1.15115,0.00084575,0.00084575,0.00084575
51,241.508,1.05192,0.71061,1.05089,0.7793,0.84228,0.863,0.58907,1.1327,0.71521,1.1617,0.0008375,0.0008375,0.0008375
52,246.115,1.02998,0.69153,1.03802,0.79464,0.80511,0.83579,0.57617,1.1265,0.73943,1.14849,0.00082925,0.00082925,0.00082925
53,250.739,1.03957,0.68999,1.03142,0.80777,0.8472,0.87035,0.60093,1.12765,0.67479,1.14962,0.000821,0.000821,0.000821
54,255.414,1.02444,0.67181,1.03403,0.80983,0.83374,0.86183,0.60229,1.10573,0.66481,1.15302,0.00081275,0.00081275,0.00081275
55,260.234,1.01113,0.66195,1.04465,0.81748,0.84143,0.88788,0.60909,1.1387,0.67265,1.16823,0.0008045,0.0008045,0.0008045
56,264.994,1.02075,0.6739,1.02844,0.82889,0.81119,0.86393,0.59938,1.13282,0.69795,1.15182,0.00079625,0.00079625,0.00079625
57,269.592,1.03775,0.70092,1.05349,0.84085,0.82022,0.8599,0.5851,1.13194,0.68133,1.16398,0.000788,0.000788,0.000788
58,274.146,1.00095,0.65907,1.02796,0.8134,0.77581,0.84639,0.57996,1.13903,0.80204,1.16642,0.00077975,0.00077975,0.00077975
59,278.776,1.01087,0.67329,1.03123,0.82485,0.81611,0.86625,0.60065,1.11249,0.68376,1.16208,0.0007715,0.0007715,0.0007715
60,283.448,0.99733,0.67365,1.02962,0.81571,0.8362,0.8472,0.58554,1.11448,0.65704,1.152,0.00076325,0.00076325,0.00076325
61,288.033,1.00761,0.67862,1.03414,0.81458,0.85741,0.87773,0.59788,1.1327,0.70032,1.1586,0.000755,0.000755,0.000755
62,292.592,1.01081,0.65834,1.02449,0.79936,0.79328,0.85433,0.58349,1.14911,0.74746,1.16219,0.00074675,0.00074675,0.00074675
63,297.245,1.03253,0.66567,1.02976,0.83072,0.82596,0.87133,0.59499,1.1127,0.66961,1.14665,0.0007385,0.0007385,0.0007385
64,301.759,0.99725,0.64714,1.01641,0.82322,0.84083,0.87671,0.60671,1.11053,0.66944,1.14553,0.00073025,0.00073025,0.00073025
65,306.37,0.98814,0.63749,1.02,0.81834,0.83475,0.87376,0.61276,1.10738,0.65848,1.14619,0.000722,0.000722,0.000722
66,310.935,0.99346,0.64856,1.01628,0.81063,0.81517,0.83407,0.57634,1.12707,0.7375,1.15075,0.00071375,0.00071375,0.00071375
67,315.484,0.99085,0.65029,1.01856,0.82445,0.83365,0.87157,0.60878,1.12065,0.6805,1.14304,0.0007055,0.0007055,0.0007055
68,320.028,0.97666,0.62707,1.01216,0.83627,0.82699,0.8821,0.61425,1.10375,0.71759,1.14336,0.00069725,0.00069725,0.00069725
69,324.721,0.98709,0.64306,1.02644,0.82781,0.84994,0.87507,0.61244,1.10737,0.66519,1.14607,0.000689,0.000689,0.000689
70,329.271,0.97472,0.64321,1.01064,0.83546,0.82136,0.86746,0.60544,1.10619,0.7173,1.15592,0.00068075,0.00068075,0.00068075
71,333.828,0.97752,0.62693,1.01249,0.82009,0.86631,0.89578,0.62165,1.11633,0.63838,1.16135,0.0006725,0.0006725,0.0006725
72,338.394,0.94482,0.59903,1.00366,0.81467,0.85881,0.87466,0.61411,1.0919,0.6488,1.14199,0.00066425,0.00066425,0.00066425
73,343.01,0.97153,0.62984,1.01023,0.82014,0.84592,0.87412,0.62084,1.09907,0.68404,1.14104,0.000656,0.000656,0.000656
74,347.696,0.95804,0.6259,1.00202,0.83444,0.84506,0.87542,0.61526,1.08669,0.63595,1.13041,0.00064775,0.00064775,0.00064775
75,352.222,0.94704,0.60337,0.99399,0.81554,0.86413,0.88212,0.62991,1.07868,0.63943,1.13383,0.0006395,0.0006395,0.0006395
76,356.789,0.9573,0.61111,1.00989,0.82966,0.85575,0.87697,0.6206,1.0892,0.65529,1.14031,0.00063125,0.00063125,0.00063125
77,361.293,0.94097,0.60066,0.99581,0.81912,0.86555,0.87729,0.62403,1.0872,0.64866,1.1373,0.000623,0.000623,0.000623
78,365.822,0.94321,0.60666,0.99945,0.82893,0.84828,0.86355,0.61464,1.11104,0.63062,1.14909,0.00061475,0.00061475,0.00061475
79,370.466,0.94821,0.60251,1.00131,0.85844,0.82209,0.8766,0.62338,1.09127,0.63649,1.13091,0.0006065,0.0006065,0.0006065
80,374.985,0.95361,0.60002,1.00468,0.81617,0.82796,0.83591,0.59154,1.0895,0.73006,1.1253,0.00059825,0.00059825,0.00059825
81,379.613,0.93299,0.58797,0.9902,0.85956,0.821,0.88176,0.63048,1.06589,0.64076,1.11575,0.00059,0.00059,0.00059
82,384.246,0.91768,0.57818,0.98489,0.83365,0.83236,0.86558,0.62263,1.07494,0.64356,1.12685,0.00058175,0.00058175,0.00058175
83,388.754,0.9133,0.5851,0.98644,0.86379,0.82001,0.87507,0.6258,1.07434,0.64849,1.12281,0.0005735,0.0005735,0.0005735
84,393.403,0.93054,0.58334,0.98974,0.86126,0.848,0.88621,0.63133,1.0829,0.63354,1.13564,0.00056525,0.00056525,0.00056525
85,398.011,0.9059,0.58157,0.98373,0.8387,0.8414,0.88294,0.62573,1.07113,0.6576,1.12816,0.000557,0.000557,0.000557
86,402.564,0.92375,0.58638,0.99517,0.83983,0.86736,0.87986,0.62946,1.07624,0.6432,1.13336,0.00054875,0.00054875,0.00054875
87,407.161,0.90486,0.5785,0.98482,0.80862,0.85871,0.85904,0.61319,1.07226,0.62033,1.13254,0.0005405,0.0005405,0.0005405
88,411.719,0.90338,0.56781,0.97948,0.83019,0.86297,0.88301,0.62443,1.08055,0.61687,1.12271,0.00053225,0.00053225,0.00053225
89,416.387,0.89788,0.56441,0.97829,0.82973,0.86911,0.8913,0.63214,1.06782,0.62016,1.13249,0.000524,0.000524,0.000524
90,421.036,0.89682,0.56259,0.97396,0.81983,0.83047,0.86268,0.61404,1.06767,0.66517,1.11769,0.00051575,0.00051575,0.00051575
91,425.663,0.88148,0.54631,0.96224,0.82212,0.86159,0.87678,0.62317,1.06613,0.60975,1.12306,0.0005075,0.0005075,0.0005075
92,430.193,0.88819,0.54797,0.97324,0.8372,0.86783,0.88755,0.63411,1.07369,0.62766,1.13427,0.00049925,0.00049925,0.00049925
93,434.761,0.89639,0.56011,0.97169,0.86764,0.82925,0.88406,0.63163,1.06247,0.63355,1.13906,0.000491,0.000491,0.000491
94,439.401,0.8929,0.57501,0.97532,0.82427,0.8558,0.87626,0.63044,1.07308,0.63032,1.13386,0.00048275,0.00048275,0.00048275
95,443.935,0.86747,0.54171,0.96089,0.86128,0.85584,0.89442,0.64455,1.05581,0.60609,1.12579,0.0004745,0.0004745,0.0004745
96,448.512,0.86832,0.55028,0.96282,0.87451,0.82387,0.8851,0.63629,1.06397,0.62227,1.12366,0.00046625,0.00046625,0.00046625
97,453.041,0.89853,0.57793,0.97869,0.84709,0.85055,0.89067,0.63929,1.06608,0.62548,1.13461,0.000458,0.000458,0.000458
98,457.555,0.87456,0.54349,0.96791,0.86627,0.80129,0.87424,0.63803,1.05784,0.66074,1.12614,0.00044975,0.00044975,0.00044975
99,462.193,0.87372,0.53761,0.96398,0.83351,0.85458,0.8855,0.6383,1.04252,0.61596,1.11608,0.0004415,0.0004415,0.0004415
100,466.813,0.87411,0.54668,0.96156,0.85493,0.84874,0.89213,0.64338,1.06072,0.60391,1.11833,0.00043325,0.00043325,0.00043325
101,471.337,0.84925,0.53234,0.955,0.87569,0.84513,0.89085,0.64593,1.0472,0.62894,1.10565,0.000425,0.000425,0.000425
102,475.904,0.86387,0.53466,0.95802,0.8869,0.83959,0.89526,0.64793,1.05902,0.59877,1.12898,0.00041675,0.00041675,0.00041675
103,480.469,0.85421,0.53084,0.9582,0.87548,0.83522,0.89828,0.6611,1.02512,0.59527,1.09703,0.0004085,0.0004085,0.0004085
104,485.13,0.83918,0.5229,0.95199,0.89176,0.82363,0.8975,0.65226,1.05049,0.61191,1.11208,0.00040025,0.00040025,0.00040025
105,489.651,0.85063,0.51327,0.95437,0.84958,0.87387,0.89622,0.65348,1.04778,0.60549,1.11299,0.000392,0.000392,0.000392
106,494.166,0.82655,0.52762,0.94315,0.85255,0.88166,0.90195,0.6608,1.04014,0.60213,1.11196,0.00038375,0.00038375,0.00038375
107,498.702,0.83666,0.52326,0.94474,0.85991,0.8409,0.88803,0.65274,1.03995,0.63309,1.11853,0.0003755,0.0003755,0.0003755
108,503.2,0.84086,0.52072,0.95359,0.86045,0.86347,0.89989,0.66327,1.03472,0.58177,1.10956,0.00036725,0.00036725,0.00036725
109,507.962,0.82656,0.51704,0.94739,0.88171,0.85592,0.91048,0.66651,1.03758,0.58168,1.11181,0.000359,0.000359,0.000359
110,512.516,0.80853,0.50987,0.93832,0.87387,0.84252,0.88988,0.65514,1.03313,0.59191,1.11529,0.00035075,0.00035075,0.00035075
111,517.024,0.81045,0.49294,0.93923,0.85121,0.88517,0.89931,0.6632,1.02786,0.57976,1.11241,0.0003425,0.0003425,0.0003425
112,521.526,0.80726,0.49823,0.93919,0.8909,0.84156,0.90464,0.66223,1.02971,0.57873,1.11395,0.00033425,0.00033425,0.00033425
113,526.03,0.81707,0.50356,0.94343,0.88327,0.87018,0.90958,0.66839,1.0353,0.591,1.11221,0.000326,0.000326,0.000326
114,530.699,0.82611,0.50397,0.94338,0.87992,0.85073,0.89717,0.66281,1.02431,0.58739,1.10778,0.00031775,0.00031775,0.00031775
115,535.21,0.80216,0.49508,0.93465,0.86859,0.86789,0.90937,0.67126,1.02198,0.57121,1.10595,0.0003095,0.0003095,0.0003095
116,539.766,0.80591,0.49648,0.93824,0.86733,0.87478,0.90859,0.66818,1.0298,0.58285,1.11249,0.00030125,0.00030125,0.00030125
117,544.283,0.79547,0.49574,0.93736,0.88388,0.85865,0.90047,0.67056,1.02075,0.57001,1.11353,0.000293,0.000293,0.000293
118,548.911,0.80423,0.50278,0.94721,0.8686,0.86678,0.89338,0.66271,1.02826,0.5711,1.10991,0.00028475,0.00028475,0.00028475
119,553.513,0.78511,0.49246,0.93074,0.88316,0.84533,0.89315,0.66146,1.03715,0.57695,1.11588,0.0002765,0.0002765,0.0002765
120,558.013,0.81689,0.49077,0.9513,0.84339,0.85815,0.887,0.65318,1.03055,0.58491,1.11445,0.00026825,0.00026825,0.00026825
121,562.532,0.81956,0.51712,0.94975,0.88466,0.82948,0.90004,0.66713,1.01365,0.57248,1.10829,0.00026,0.00026,0.00026
122,567.023,0.78377,0.48644,0.92926,0.86983,0.86236,0.9003,0.66723,1.00343,0.56996,1.09965,0.00025175,0.00025175,0.00025175
123,571.653,0.7767,0.497,0.93205,0.88951,0.85548,0.90315,0.67431,1.00428,0.57418,1.10265,0.0002435,0.0002435,0.0002435
124,576.208,0.77158,0.47832,0.92506,0.86927,0.87388,0.90377,0.6707,1.01961,0.56389,1.10626,0.00023525,0.00023525,0.00023525
125,580.803,0.77684,0.48148,0.92795,0.88079,0.86142,0.90686,0.67471,1.01006,0.58896,1.09964,0.000227,0.000227,0.000227
126,585.361,0.77448,0.48205,0.92552,0.87274,0.8665,0.89994,0.67281,1.01296,0.57777,1.10978,0.00021875,0.00021875,0.00021875
127,589.94,0.75955,0.47997,0.92816,0.87312,0.85972,0.90382,0.67801,1.00498,0.56235,1.11368,0.0002105,0.0002105,0.0002105
128,594.713,0.76799,0.47446,0.92446,0.85265,0.8789,0.89997,0.67539,1.00601,0.56266,1.10857,0.00020225,0.00020225,0.00020225
129,599.229,0.77685,0.47222,0.92701,0.88678,0.84241,0.89854,0.66988,1.00918,0.57121,1.11331,0.000194,0.000194,0.000194
130,603.824,0.77556,0.48003,0.93211,0.91398,0.84848,0.91103,0.68228,1.00547,0.55849,1.11416,0.00018575,0.00018575,0.00018575
131,608.41,0.74713,0.46548,0.92136,0.87538,0.87782,0.90776,0.67455,1.01185,0.56743,1.11953,0.0001775,0.0001775,0.0001775
132,612.96,0.75603,0.47782,0.92805,0.89381,0.84128,0.9051,0.67974,0.99872,0.5713,1.10386,0.00016925,0.00016925,0.00016925
133,617.586,0.74627,0.46132,0.9178,0.87935,0.8557,0.89996,0.67186,1.00167,0.56799,1.10185,0.000161,0.000161,0.000161
134,622.135,0.74712,0.4604,0.91504,0.90212,0.85503,0.9091,0.68254,0.99677,0.55364,1.09842,0.00015275,0.00015275,0.00015275
135,626.692,0.75634,0.46514,0.92125,0.90172,0.85204,0.90874,0.6831,1.00447,0.55716,1.11028,0.0001445,0.0001445,0.0001445
136,631.342,0.72014,0.51706,0.89493,0.87155,0.8645,0.90338,0.68066,0.99867,0.56769,1.10706,0.00013625,0.00013625,0.00013625
137,635.845,0.74442,0.45948,0.92139,0.88844,0.84938,0.90283,0.67997,1.00154,0.55867,1.10275,0.000128,0.000128,0.000128
138,640.473,0.74131,0.47203,0.91799,0.87462,0.87194,0.91134,0.68393,1.00024,0.5503,1.11175,0.00011975,0.00011975,0.00011975
139,645.017,0.73866,0.45965,0.92136,0.87804,0.87851,0.90891,0.68358,0.99262,0.55619,1.10352,0.0001115,0.0001115,0.0001115
140,649.524,0.72055,0.6039,0.89697,0.87239,0.89045,0.90879,0.685,0.99821,0.56168,1.10421,0.00010325,0.00010325,0.00010325
141,656.597,0.66018,0.35707,0.89716,0.89989,0.86339,0.90942,0.68214,0.99626,0.55622,1.10654,9.5e-05,9.5e-05,9.5e-05
142,661.187,0.6413,0.35812,0.88311,0.89348,0.85766,0.90836,0.68571,0.98691,0.55019,1.09604,8.675e-05,8.675e-05,8.675e-05
143,665.932,0.64575,0.35082,0.88553,0.90488,0.84937,0.91177,0.68623,0.99135,0.5526,1.10022,7.85e-05,7.85e-05,7.85e-05
144,670.681,0.64363,0.35431,0.88729,0.90654,0.85173,0.90766,0.68407,0.98823,0.545,1.10369,7.025e-05,7.025e-05,7.025e-05
145,675.284,0.63859,0.34584,0.87956,0.88113,0.87056,0.90958,0.68189,0.99063,0.55139,1.10704,6.2e-05,6.2e-05,6.2e-05
146,679.886,0.63222,0.34552,0.88284,0.88315,0.86591,0.90947,0.68819,0.97898,0.55049,1.0984,5.375e-05,5.375e-05,5.375e-05
147,684.516,0.61862,0.34487,0.87859,0.87393,0.8776,0.91161,0.69039,0.98093,0.54907,1.10115,4.55e-05,4.55e-05,4.55e-05
148,689.357,0.6253,0.34256,0.88495,0.90068,0.85511,0.9113,0.68761,0.98563,0.54923,1.10502,3.725e-05,3.725e-05,3.725e-05
149,694.07,0.62359,0.34404,0.87784,0.87766,0.87737,0.91259,0.68967,0.97868,0.54368,1.10222,2.9e-05,2.9e-05,2.9e-05
150,698.722,0.62148,0.33885,0.88065,0.87155,0.88367,0.91367,0.68869,0.98228,0.54448,1.10516,2.075e-05,2.075e-05,2.075e-05
