epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,402.33,1.11623,0.76177,1.22034,0.70152,0.76174,0.77408,0.50988,1.18065,0.82947,1.39196,0.000891125,0.000891125,0.000891125
31,415.402,1.11143,0.75406,1.2131,0.73041,0.7755,0.82402,0.53247,1.19473,0.83773,1.41076,0.00087875,0.00087875,0.00087875
32,428.456,1.10356,0.76078,1.19697,0.76271,0.80651,0.84408,0.56458,1.18187,0.71466,1.38112,0.000866375,0.000866375,0.000866375
33,441.887,1.12455,0.79069,1.23007,0.79766,0.7931,0.84974,0.55713,1.20145,0.69839,1.39557,0.000854,0.000854,0.000854
34,455.018,1.07418,0.73289,1.18092,0.79367,0.78409,0.83434,0.54458,1.18971,0.74957,1.39183,0.000841625,0.000841625,0.000841625
35,468.06,1.10528,0.7538,1.22149,0.75597,0.74601,0.7992,0.51895,1.19584,0.81183,1.39001,0.00082925,0.00082925,0.00082925
36,481.25,1.10802,0.72846,1.21542,0.76128,0.72582,0.784,0.51877,1.17253,0.87268,1.39274,0.000816875,0.000816875,0.000816875
37,494.353,1.08967,0.71145,1.19631,0.7881,0.80658,0.8541,0.58149,1.16098,0.67692,1.39224,0.0008045,0.0008045,0.0008045
38,507.626,1.07421,0.71843,1.17222,0.81245,0.80493,0.85485,0.56829,1.159,0.70853,1.37665,0.000792125,0.000792125,0.000792125
39,520.92,1.06478,0.69467,1.17773,0.76825,0.82259,0.84964,0.5692,1.15452,0.69708,1.38032,0.00077975,0.00077975,0.00077975
40,534.224,1.07338,0.68286,1.1674,0.78687,0.84539,0.86765,0.5892,1.14194,0.64344,1.35665,0.000767375,0.000767375,0.000767375
41,547.829,1.06338,0.68391,1.17662,0.83406,0.74823,0.84857,0.56777,1.16297,0.72523,1.38056,0.000755,0.000755,0.000755
42,561.02,1.0654,0.69352,1.17916,0.78768,0.77675,0.82193,0.54538,1.17754,0.71908,1.37827,0.000742625,0.000742625,0.000742625
43,574.316,1.0559,0.69676,1.18183,0.83214,0.77691,0.85435,0.58029,1.15442,0.73488,1.37286,0.00073025,0.00073025,0.00073025
44,587.657,1.03464,0.6722,1.16766,0.82359,0.82578,0.87953,0.59634,1.12951,0.6373,1.35082,0.000717875,0.000717875,0.000717875
45,601.083,1.1059,0.77806,1.20707,0.8205,0.81228,0.86182,0.5956,1.13571,0.66265,1.35858,0.0007055,0.0007055,0.0007055
46,614.275,1.03567,0.65181,1.15538,0.74777,0.77192,0.77978,0.51582,1.17133,0.82815,1.39202,0.000693125,0.000693125,0.000693125
47,627.819,1.04084,0.6585,1.15425,0.83669,0.79804,0.84922,0.57473,1.1498,0.70606,1.38156,0.00068075,0.00068075,0.00068075
48,640.959,1.05159,0.68387,1.16637,0.82073,0.81442,0.85792,0.58378,1.14486,0.64375,1.37084,0.000668375,0.000668375,0.000668375
49,654.054,1.04813,0.6769,1.14745,0.80073,0.82546,0.8573,0.5903,1.11973,0.65081,1.34518,0.000656,0.000656,0.000656
50,667.322,1.03962,0.6627,1.14597,0.81224,0.77496,0.84325,0.57979,1.12652,0.68984,1.35595,0.000643625,0.000643625,0.000643625
51,680.367,1.0205,0.65244,1.14152,0.8295,0.81044,0.87035,0.59806,1.12741,0.66611,1.35189,0.00063125,0.00063125,0.00063125
52,693.784,1.0314,0.67064,1.14837,0.83728,0.79927,0.86869,0.60865,1.09708,0.66651,1.3307,0.000618875,0.000618875,0.000618875
53,707.109,1.0179,0.63873,1.13493,0.82317,0.7954,0.85139,0.56534,1.15251,0.69244,1.36932,0.0006065,0.0006065,0.0006065
54,720.194,1.01524,0.63797,1.13947,0.78942,0.84601,0.86397,0.59523,1.12267,0.65042,1.3517,0.000594125,0.000594125,0.000594125
55,733.522,1.02757,0.64461,1.14007,0.7865,0.83882,0.86179,0.59236,1.14355,0.69294,1.39359,0.00058175,0.00058175,0.00058175
56,746.867,1.00137,0.61884,1.14587,0.81974,0.81522,0.87565,0.60456,1.12815,0.62589,1.35029,0.000569375,0.000569375,0.000569375
57,760.058,1.01776,0.63658,1.13145,0.80867,0.83295,0.88072,0.61592,1.1088,0.61663,1.35302,0.000557,0.000557,0.000557
58,773.617,0.98598,0.60591,1.13972,0.82333,0.80365,0.86459,0.60464,1.10987,0.67232,1.36161,0.000544625,0.000544625,0.000544625
59,786.805,0.9792,0.5999,1.12583,0.84553,0.81755,0.88151,0.61123,1.12801,0.66416,1.36122,0.00053225,0.00053225,0.00053225
60,800.058,0.99697,0.61044,1.1408,0.85174,0.78979,0.85454,0.5869,1.11262,0.64924,1.35105,0.000519875,0.000519875,0.000519875
61,813.4,0.97506,0.58215,1.10291,0.83831,0.82601,0.87827,0.61582,1.10487,0.63052,1.34724,0.0005075,0.0005075,0.0005075
62,826.605,0.9433,0.56498,1.09404,0.81136,0.84577,0.87618,0.61336,1.10359,0.60751,1.35464,0.000495125,0.000495125,0.000495125
63,840.054,0.96484,0.58318,1.10589,0.83662,0.81986,0.8691,0.60562,1.13567,0.63989,1.36396,0.00048275,0.00048275,0.00048275
64,853.207,0.95017,0.56778,1.09887,0.8243,0.83856,0.88004,0.62129,1.08235,0.58776,1.33107,0.000470375,0.000470375,0.000470375
65,866.629,0.94837,0.56154,1.10028,0.86696,0.82466,0.87859,0.61699,1.09651,0.60127,1.3593,0.000458,0.000458,0.000458
66,880.105,0.9449,0.56708,1.1007,0.86672,0.81868,0.88975,0.6245,1.09633,0.61598,1.35937,0.000445625,0.000445625,0.000445625
67,893.518,0.92763,0.55963,1.08877,0.85282,0.82705,0.88348,0.62253,1.09395,0.61469,1.34462,0.00043325,0.00043325,0.00043325
68,906.683,0.94923,0.57311,1.09098,0.83631,0.86064,0.88583,0.62499,1.09389,0.58154,1.34562,0.000420875,0.000420875,0.000420875
69,920.238,0.92526,0.55682,1.09795,0.83312,0.76589,0.85663,0.60392,1.09742,0.74583,1.3452,0.0004085,0.0004085,0.0004085
70,933.462,0.92669,0.56669,1.09945,0.85537,0.81771,0.87999,0.62958,1.07565,0.62393,1.33247,0.000396125,0.000396125,0.000396125
71,946.883,0.91827,0.54042,1.09281,0.86954,0.82158,0.88613,0.62779,1.07517,0.60302,1.34136,0.00038375,0.00038375,0.00038375
72,960.203,0.93611,0.56637,1.09637,0.85352,0.82655,0.88108,0.62772,1.06189,0.55695,1.33516,0.000371375,0.000371375,0.000371375
73,973.447,0.91897,0.55823,1.08269,0.8534,0.84203,0.88848,0.62902,1.07856,0.57877,1.35611,0.000359,0.000359,0.000359
74,986.991,0.88166,0.52306,1.07009,0.84647,0.82313,0.88285,0.6329,1.07663,0.63367,1.34887,0.000346625,0.000346625,0.000346625
75,1000.4,0.88364,0.52441,1.06666,0.84852,0.8454,0.88501,0.63464,1.06664,0.59459,1.3353,0.00033425,0.00033425,0.00033425
76,1013.9,0.90964,0.55,1.07764,0.82439,0.85429,0.8854,0.62863,1.08027,0.57584,1.35117,0.000321875,0.000321875,0.000321875
77,1027.25,0.90246,0.53067,1.07195,0.84302,0.83317,0.87942,0.62882,1.06855,0.62579,1.33248,0.0003095,0.0003095,0.0003095
78,1040.43,0.87964,0.53271,1.06563,0.88741,0.8018,0.88539,0.63249,1.07005,0.60892,1.34018,0.000297125,0.000297125,0.000297125
79,1053.62,0.86771,0.51616,1.04313,0.87559,0.83664,0.90404,0.6442,1.0712,0.56202,1.3519,0.00028475,0.00028475,0.00028475
80,1067.25,0.87805,0.50442,1.04939,0.84903,0.85187,0.88916,0.63875,1.05965,0.60412,1.34702,0.000272375,0.000272375,0.000272375
81,1080.41,0.87991,0.54753,1.06301,0.87211,0.83263,0.89592,0.64168,1.0627,0.55794,1.34857,0.00026,0.00026,0.00026
82,1093.62,0.85609,0.48833,1.04694,0.87233,0.8365,0.89002,0.64217,1.06425,0.57257,1.33763,0.000247625,0.000247625,0.000247625
83,1107.05,0.86446,0.49916,1.05552,0.8703,0.82577,0.88744,0.63779,1.06068,0.55937,1.33826,0.00023525,0.00023525,0.00023525
84,1120.25,0.85459,0.51617,1.05149,0.86521,0.82812,0.89043,0.6383,1.06759,0.5752,1.33953,0.000222875,0.000222875,0.000222875
85,1133.6,0.84793,0.50408,1.03911,0.85408,0.84448,0.88164,0.6349,1.05357,0.56215,1.34686,0.0002105,0.0002105,0.0002105
86,1146.85,0.84506,0.49336,1.04171,0.88654,0.85393,0.89586,0.64626,1.04958,0.55229,1.34824,0.000198125,0.000198125,0.000198125
87,1160.3,0.81593,0.48385,1.01893,0.88863,0.82525,0.89082,0.64942,1.04226,0.57611,1.34355,0.00018575,0.00018575,0.00018575
88,1173.92,0.82536,0.49018,1.02686,0.86194,0.85333,0.88863,0.64255,1.04508,0.55192,1.34458,0.000173375,0.000173375,0.000173375
89,1187.17,0.83721,0.49852,1.05023,0.87006,0.83343,0.88831,0.64673,1.03146,0.55413,1.33054,0.000161,0.000161,0.000161
90,1200.35,0.81193,0.47354,1.01987,0.85887,0.85097,0.88664,0.64546,1.03888,0.54619,1.34013,0.000148625,0.000148625,0.000148625
91,1214.91,0.75591,0.38545,1.06029,0.87015,0.86261,0.89909,0.65552,1.03412,0.53303,1.35154,0.00013625,0.00013625,0.00013625
92,1228.31,0.74927,0.38187,1.06268,0.85128,0.88634,0.90225,0.65797,1.03328,0.53013,1.34279,0.000123875,0.000123875,0.000123875
93,1241.91,0.74689,0.37721,1.06554,0.86807,0.85393,0.89222,0.65371,1.02568,0.54416,1.34184,0.0001115,0.0001115,0.0001115
94,1255.45,0.73452,0.36803,1.04449,0.87159,0.84444,0.89134,0.65606,1.02544,0.53901,1.33699,9.9125e-05,9.9125e-05,9.9125e-05
95,1268.66,0.73457,0.36849,1.05409,0.853,0.86376,0.89773,0.66247,1.0163,0.52842,1.33797,8.675e-05,8.675e-05,8.675e-05
96,1282.27,0.74084,0.38424,1.04395,0.86897,0.86007,0.89773,0.65445,1.02536,0.53046,1.34352,7.4375e-05,7.4375e-05,7.4375e-05
97,1295.54,0.71165,0.35956,1.04276,0.86465,0.86002,0.89568,0.65556,1.01804,0.5372,1.33692,6.2e-05,6.2e-05,6.2e-05
98,1308.79,0.71145,0.36275,1.03444,0.85969,0.84661,0.89339,0.65861,1.01289,0.52947,1.34101,4.9625e-05,4.9625e-05,4.9625e-05
99,1322.16,0.7083,0.35802,1.03063,0.87176,0.84074,0.89521,0.66043,1.01228,0.52843,1.34083,3.725e-05,3.725e-05,3.725e-05
100,1335.3,0.70063,0.34546,1.01728,0.88176,0.82721,0.89761,0.66654,1.01177,0.52595,1.34291,2.4875e-05,2.4875e-05,2.4875e-05
