epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,448.02,1.0364,0.67982,1.14779,0.82449,0.81991,0.87705,0.59293,1.13025,0.64006,1.34747,0.000717875,0.000717875,0.000717875
45,458.076,1.09885,0.7861,1.17544,0.78499,0.81697,0.85986,0.57337,1.14442,0.71209,1.35429,0.0007055,0.0007055,0.0007055
46,468.135,1.03134,0.66411,1.1331,0.82667,0.799,0.8625,0.59037,1.14024,0.67008,1.35988,0.000693125,0.000693125,0.000693125
47,478.281,1.03728,0.67541,1.13445,0.85127,0.78321,0.87168,0.59626,1.15148,0.69648,1.36644,0.00068075,0.00068075,0.00068075
48,488.35,1.06081,0.69801,1.15253,0.81629,0.79758,0.85979,0.57939,1.15657,0.67504,1.38856,0.000668375,0.000668375,0.000668375
49,498.439,1.05162,0.68265,1.13153,0.85334,0.77832,0.86688,0.59707,1.14106,0.67372,1.35522,0.000656,0.000656,0.000656
50,508.499,1.04484,0.68202,1.12598,0.83546,0.80943,0.86634,0.58312,1.17428,0.68279,1.39055,0.000643625,0.000643625,0.000643625
51,518.641,1.01399,0.66036,1.11878,0.8416,0.82011,0.87964,0.60803,1.13136,0.62799,1.34688,0.00063125,0.00063125,0.00063125
52,528.938,1.04274,0.69626,1.14075,0.83841,0.81942,0.8907,0.61997,1.10959,0.64375,1.34103,0.000618875,0.000618875,0.000618875
53,538.97,1.0102,0.63791,1.11578,0.83937,0.79052,0.86642,0.60243,1.13519,0.69199,1.35333,0.0006065,0.0006065,0.0006065
54,549.001,1.01306,0.64999,1.11774,0.82273,0.82067,0.86464,0.58448,1.15744,0.72582,1.37803,0.000594125,0.000594125,0.000594125
55,559.099,1.02997,0.64317,1.11655,0.87389,0.80135,0.88483,0.61178,1.12047,0.6342,1.34368,0.00058175,0.00058175,0.00058175
56,568.998,1.00409,0.62659,1.1253,0.86874,0.80282,0.88934,0.61854,1.1175,0.65118,1.35088,0.000569375,0.000569375,0.000569375
57,578.888,1.01347,0.63278,1.10551,0.84227,0.8365,0.88247,0.61869,1.10488,0.61141,1.3347,0.000557,0.000557,0.000557
58,588.947,0.977,0.59342,1.11375,0.8584,0.76063,0.871,0.60785,1.12317,0.69726,1.35074,0.000544625,0.000544625,0.000544625
59,598.843,0.98008,0.61149,1.11121,0.82931,0.84697,0.87954,0.60654,1.12441,0.64327,1.35589,0.00053225,0.00053225,0.00053225
60,609.255,0.98038,0.62313,1.11045,0.84214,0.81489,0.87787,0.61464,1.10199,0.62923,1.33029,0.000519875,0.000519875,0.000519875
61,619.171,0.98005,0.59926,1.08618,0.84578,0.80644,0.87641,0.61425,1.09462,0.62085,1.32774,0.0005075,0.0005075,0.0005075
62,629.072,0.94693,0.572,1.07929,0.86249,0.81312,0.87604,0.61648,1.08842,0.64495,1.32321,0.000495125,0.000495125,0.000495125
63,639.155,0.96346,0.58581,1.08573,0.87463,0.81358,0.8847,0.61402,1.1376,0.61309,1.37251,0.00048275,0.00048275,0.00048275
64,649.159,0.94428,0.57646,1.0756,0.85664,0.82703,0.8911,0.63425,1.07034,0.60318,1.31771,0.000470375,0.000470375,0.000470375
65,659.155,0.95123,0.5728,1.08515,0.84343,0.82642,0.87127,0.61465,1.08566,0.62404,1.32626,0.000458,0.000458,0.000458
66,669.222,0.95201,0.57577,1.09053,0.86544,0.78298,0.88303,0.63169,1.08636,0.65853,1.31875,0.000445625,0.000445625,0.000445625
67,679.113,0.92613,0.56596,1.07213,0.84175,0.79698,0.8709,0.60071,1.12183,0.70744,1.35549,0.00043325,0.00043325,0.00043325
68,689.148,0.94683,0.58597,1.07337,0.83345,0.84286,0.87764,0.61526,1.09651,0.61008,1.34045,0.000420875,0.000420875,0.000420875
69,699.21,0.92258,0.56177,1.07711,0.82344,0.84569,0.87984,0.62252,1.07995,0.63252,1.32286,0.0004085,0.0004085,0.0004085
70,709.108,0.92102,0.5632,1.0758,0.83952,0.84287,0.89178,0.63067,1.08578,0.59467,1.34766,0.000396125,0.000396125,0.000396125
71,719.186,0.90925,0.55187,1.06691,0.84479,0.83082,0.88868,0.62723,1.08466,0.60264,1.33042,0.00038375,0.00038375,0.00038375
72,729.082,0.94478,0.58022,1.08363,0.84486,0.85065,0.89141,0.64237,1.05893,0.57572,1.31143,0.000371375,0.000371375,0.000371375
73,739.386,0.92244,0.56461,1.0677,0.84433,0.84634,0.88906,0.6379,1.07616,0.58978,1.33662,0.000359,0.000359,0.000359
74,749.491,0.88701,0.5326,1.05439,0.88615,0.78976,0.88712,0.63276,1.0784,0.59916,1.33275,0.000346625,0.000346625,0.000346625
75,759.416,0.88307,0.53601,1.04957,0.87139,0.82856,0.895,0.6392,1.06874,0.58355,1.32904,0.00033425,0.00033425,0.00033425
76,769.434,0.91314,0.5618,1.05564,0.84927,0.85271,0.88787,0.6228,1.08925,0.58977,1.34369,0.000321875,0.000321875,0.000321875
77,779.521,0.90623,0.54639,1.05923,0.85623,0.83796,0.88881,0.64551,1.0646,0.58959,1.32239,0.0003095,0.0003095,0.0003095
78,789.54,0.87565,0.54037,1.04521,0.87425,0.79487,0.88138,0.632,1.07861,0.65408,1.33645,0.000297125,0.000297125,0.000297125
79,799.438,0.86692,0.5164,1.0238,0.84884,0.84706,0.89313,0.64264,1.07066,0.57446,1.34391,0.00028475,0.00028475,0.00028475
80,809.509,0.87464,0.51188,1.03071,0.86054,0.83683,0.89752,0.64385,1.05897,0.5681,1.32716,0.000272375,0.000272375,0.000272375
81,819.509,0.88576,0.55774,1.04662,0.84069,0.83822,0.87937,0.63256,1.06264,0.5871,1.33883,0.00026,0.00026,0.00026
82,829.57,0.855,0.50331,1.02668,0.88857,0.79991,0.89174,0.64023,1.07295,0.58433,1.33771,0.000247625,0.000247625,0.000247625
83,839.474,0.87711,0.52085,1.03976,0.88792,0.82417,0.8984,0.64211,1.06828,0.55379,1.35048,0.00023525,0.00023525,0.00023525
84,849.379,0.86181,0.52885,1.03768,0.82833,0.87214,0.8875,0.63929,1.06788,0.5689,1.32605,0.000222875,0.000222875,0.000222875
85,859.595,0.85294,0.519,1.02735,0.90651,0.79729,0.88601,0.64113,1.05768,0.57102,1.34396,0.0002105,0.0002105,0.0002105
86,869.542,0.85371,0.50944,1.02973,0.89462,0.82311,0.89309,0.64535,1.05176,0.56685,1.32638,0.000198125,0.000198125,0.000198125
87,879.576,0.81576,0.48865,1.00686,0.88823,0.82468,0.88972,0.646,1.04346,0.56871,1.32456,0.00018575,0.00018575,0.00018575
88,889.779,0.82859,0.4936,1.01282,0.88226,0.81909,0.89212,0.6482,1.04743,0.56186,1.33416,0.000173375,0.000173375,0.000173375
89,899.788,0.84443,0.49663,1.03307,0.90056,0.82396,0.8946,0.65139,1.03512,0.55313,1.31366,0.000161,0.000161,0.000161
90,909.992,0.82176,0.48902,1.00672,0.88328,0.81662,0.89286,0.64956,1.04385,0.54956,1.33076,0.000148625,0.000148625,0.000148625
91,921.6,0.76528,0.40016,1.03957,0.88684,0.82469,0.89131,0.65026,1.03498,0.55652,1.32828,0.00013625,0.00013625,0.00013625
92,931.563,0.75064,0.40003,1.03631,0.87249,0.845,0.89737,0.6523,1.03663,0.54702,1.34083,0.000123875,0.000123875,0.000123875
93,941.776,0.75468,0.38979,1.03639,0.89678,0.81809,0.89348,0.64952,1.03591,0.55298,1.33736,0.0001115,0.0001115,0.0001115
94,951.917,0.73763,0.38329,1.02108,0.8785,0.82862,0.88959,0.64897,1.02696,0.55052,1.32206,9.9125e-05,9.9125e-05,9.9125e-05
95,961.864,0.7406,0.37944,1.02548,0.87122,0.84344,0.88984,0.6498,1.02651,0.54955,1.32833,8.675e-05,8.675e-05,8.675e-05
96,972.054,0.74433,0.40111,1.01933,0.85238,0.83863,0.88951,0.65009,1.02624,0.56271,1.32488,7.4375e-05,7.4375e-05,7.4375e-05
97,982.051,0.7235,0.37354,1.01672,0.89486,0.81967,0.8868,0.6506,1.02178,0.54055,1.33076,6.2e-05,6.2e-05,6.2e-05
98,992.045,0.71649,0.37254,1.0086,0.8636,0.84466,0.88585,0.65227,1.01901,0.54566,1.32248,4.9625e-05,4.9625e-05,4.9625e-05
99,1002.21,0.71333,0.38686,1.00786,0.8539,0.8436,0.88617,0.65157,1.01392,0.5518,1.32374,3.725e-05,3.725e-05,3.725e-05
100,1012.09,0.70616,0.35852,0.99139,0.84097,0.85604,0.89275,0.65631,1.01642,0.54535,1.32509,2.4875e-05,2.4875e-05,2.4875e-05
